Place_Id,Place_Name,Category,City,Gender,Age_Group,Avg_Rating,Rating_Count
363,Pantai Maron,Bahari,Semarang,Perempuan,Adult,3.0,2
343,Pantai Baruna,Bahari,Semarang,Perempuan,Adult,2.5,2
424,Pantai Ria Kenjeran,Bahari,Surabaya,Perempuan,Adult,3.0,4
182,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,Perempuan,Adult,5.0,3
202,Pantai Ngandong,Bahari,Yogyakarta,Perempuan,Adult,5.0,2
155,Pantai Ngobaran,Bahari,Yogyakarta,Perempuan,Adult,5.0,1
157,Pantai Baron,Bahari,Yogyakarta,Perempuan,Adult,5.0,1
191,Pantai Drini,Bahari,Yogyakarta,Perempuan,Adult,4.0,4
156,Pantai Pulang Sawal,Bahari,Yogyakarta,Perempuan,Adult,4.0,2
210,Pantai Congot,Bahari,Yogyakarta,Perempuan,Adult,4.0,2
153,Pantai Kukup,Bahari,Yogyakarta,Perempuan,Adult,4.0,1
201,Pantai Kesirat,Bahari,Yogyakarta,Perempuan,Adult,3.67,3
177,Pantai Parangtritis,Bahari,Yogyakarta,Perempuan,Adult,3.6,10
152,Pantai Patihan,Bahari,Yogyakarta,Perempuan,Adult,3.5,2
186,Pantai Glagah,Bahari,Yogyakarta,Perempuan,Adult,3.5,2
198,Pantai Greweng,Bahari,Yogyakarta,Perempuan,Adult,3.5,2
158,Pantai Pok Tunggal,Bahari,Yogyakarta,Perempuan,Adult,3.33,3
190,Pantai Samas,Bahari,Yogyakarta,Perempuan,Adult,3.17,6
187,Pantai Siung,Bahari,Yogyakarta,Perempuan,Adult,3.0,3
189,Pantai Nguluran,Bahari,Yogyakarta,Perempuan,Adult,3.0,3
194,Pantai Wediombo,Bahari,Yogyakarta,Perempuan,Adult,3.0,3
196,Pantai Ngrenehan,Bahari,Yogyakarta,Perempuan,Adult,3.0,3
200,Pantai Watu Kodok,Bahari,Yogyakarta,Perempuan,Adult,3.0,2
209,Pantai Sanglen,Bahari,Yogyakarta,Perempuan,Adult,3.0,2
168,Pantai Timang,Bahari,Yogyakarta,Perempuan,Adult,3.0,1
173,Pantai Nglambor,Bahari,Yogyakarta,Perempuan,Adult,2.8,5
154,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,Perempuan,Adult,2.67,6
185,Pantai Krakal,Bahari,Yogyakarta,Perempuan,Adult,2.5,4
197,Pantai Jungwok,Bahari,Yogyakarta,Perempuan,Adult,2.33,3
181,Pantai Sundak,Bahari,Yogyakarta,Perempuan,Adult,2.0,4
195,Pantai Jogan,Bahari,Yogyakarta,Perempuan,Adult,2.0,1
188,Pantai Sadranan,Bahari,Yogyakarta,Perempuan,Adult,1.5,2
180,Pantai Depok Jogja,Bahari,Yogyakarta,Perempuan,Adult,1.0,2
126,Pantai Goa Cemara,Bahari,Yogyakarta,Perempuan,Adult,1.0,1
222,Museum Konferensi Asia Afrika,Budaya,Bandung,Perempuan,Adult,5.0,1
213,Gedung Sate,Budaya,Bandung,Perempuan,Adult,4.0,1
285,Taman Sejarah Bandung,Budaya,Bandung,Perempuan,Adult,3.8,5
221,Museum Geologi Bandung,Budaya,Bandung,Perempuan,Adult,3.67,3
331,Kyotoku Floating Market,Budaya,Bandung,Perempuan,Adult,3.5,6
243,Kampung Korea Bandung,Budaya,Bandung,Perempuan,Adult,3.5,2
255,Museum Barli,Budaya,Bandung,Perempuan,Adult,3.5,2
257,Monumen Bandung Lautan Api,Budaya,Bandung,Perempuan,Adult,3.5,2
294,Taman Film,Budaya,Bandung,Perempuan,Adult,3.33,3
265,Museum Mandala Wangsit Siliwangi,Budaya,Bandung,Perempuan,Adult,3.25,4
295,Museum Nike Ardilla,Budaya,Bandung,Perempuan,Adult,3.25,4
260,Museum Pos Indonesia,Budaya,Bandung,Perempuan,Adult,3.0,5
259,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,Perempuan,Adult,3.0,3
272,Taman Budaya Jawa Barat,Budaya,Bandung,Perempuan,Adult,3.0,1
290,Museum Pendidikan Nasional,Budaya,Bandung,Perempuan,Adult,3.0,1
286,Roemah Seni Sarasvati,Budaya,Bandung,Perempuan,Adult,2.75,4
258,Museum Gedung Sate,Budaya,Bandung,Perempuan,Adult,2.5,4
228,Museum Sri Baduga,Budaya,Bandung,Perempuan,Adult,2.25,4
325,Saung Angklung Mang Udjo,Budaya,Bandung,Perempuan,Adult,2.25,4
234,Amazing Art World,Budaya,Bandung,Perempuan,Adult,1.8,5
330,Bandros City Tour,Budaya,Bandung,Perempuan,Adult,1.5,2
212,Jalan Braga,Budaya,Bandung,Perempuan,Adult,1.0,1
39,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,Jakarta,Perempuan,Adult,4.33,3
49,Galeri Indonesia Kaya,Budaya,Jakarta,Perempuan,Adult,4.33,3
18,Museum Bank Indonesia,Budaya,Jakarta,Perempuan,Adult,4.25,4
44,Monumen Selamat Datang,Budaya,Jakarta,Perempuan,Adult,4.0,3
53,Rumah Sipitung,Budaya,Jakarta,Perempuan,Adult,4.0,2
82,Museum Satria Mandala,Budaya,Jakarta,Perempuan,Adult,4.0,2
32,Setu Babakan,Budaya,Jakarta,Perempuan,Adult,4.0,1
42,Museum Seni Rupa dan Kramik,Budaya,Jakarta,Perempuan,Adult,4.0,1
52,Kampung Cina,Budaya,Jakarta,Perempuan,Adult,4.0,1
70,Perpustakaan Nasional,Budaya,Jakarta,Perempuan,Adult,3.67,3
65,Museum Basoeki Abdullah,Budaya,Jakarta,Perempuan,Adult,3.5,2
48,Taman Ismail Marzuki,Budaya,Jakarta,Perempuan,Adult,3.33,3
64,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,Perempuan,Adult,3.25,4
21,Museum Wayang,Budaya,Jakarta,Perempuan,Adult,3.0,4
41,Museum Bahari Jakarta,Budaya,Jakarta,Perempuan,Adult,3.0,4
61,Tugu Proklamasi,Budaya,Jakarta,Perempuan,Adult,3.0,3
69,Freedom Library,Budaya,Jakarta,Perempuan,Adult,3.0,3
1,Monumen Nasional,Budaya,Jakarta,Perempuan,Adult,3.0,2
60,Museum Tekstil,Budaya,Jakarta,Perempuan,Adult,3.0,2
40,Galeri Nasional Indonesia,Budaya,Jakarta,Perempuan,Adult,3.0,1
63,Museum Kebangkitan Nasional,Budaya,Jakarta,Perempuan,Adult,3.0,1
24,Museum Nasional,Budaya,Jakarta,Perempuan,Adult,2.8,5
16,Jembatan Kota Intan,Budaya,Jakarta,Perempuan,Adult,2.75,8
17,Museum Fatahillah,Budaya,Jakarta,Perempuan,Adult,2.67,6
59,Museum Sumpah Pemuda,Budaya,Jakarta,Perempuan,Adult,2.67,3
73,Museum Perangko,Budaya,Jakarta,Perempuan,Adult,2.6,5
20,Museum Taman Prasasti,Budaya,Jakarta,Perempuan,Adult,2.5,2
66,Museum Layang-layang,Budaya,Jakarta,Perempuan,Adult,2.0,6
74,Museum Tengah Kebun,Budaya,Jakarta,Perempuan,Adult,2.0,5
38,Istana Negara Republik Indonesia,Budaya,Jakarta,Perempuan,Adult,2.0,3
50,Museum Joang 45,Budaya,Jakarta,Perempuan,Adult,1.5,2
2,Kota Tua,Budaya,Jakarta,Perempuan,Adult,1.0,2
370,Benteng Pendem,Budaya,Semarang,Perempuan,Adult,5.0,4
351,Old City 3D Trick Art Museum,Budaya,Semarang,Perempuan,Adult,5.0,1
335,Candi Gedong Songo,Budaya,Semarang,Perempuan,Adult,4.0,3
345,Kampoeng Djadhoel Semarang,Budaya,Semarang,Perempuan,Adult,3.5,2
373,Museum Kereta Ambarawa,Budaya,Semarang,Perempuan,Adult,3.33,6
376,Semarang Chinatown,Budaya,Semarang,Perempuan,Adult,3.0,2
381,Tugu Muda Semarang,Budaya,Semarang,Perempuan,Adult,3.0,2
354,Semarang Contemporary Art Gallery,Budaya,Semarang,Perempuan,Adult,3.0,1
348,Pura Giri Natha,Budaya,Semarang,Perempuan,Adult,2.67,6
369,Monumen Palagan Ambarawa,Budaya,Semarang,Perempuan,Adult,2.67,6
375,Kota Lama Semarang,Budaya,Semarang,Perempuan,Adult,2.67,3
384,Kampung Tematik Jawi,Budaya,Semarang,Perempuan,Adult,2.5,2
385,Kampung Batik Gedong Semarang,Budaya,Semarang,Perempuan,Adult,2.5,2
338,Lawang Sewu,Budaya,Semarang,Perempuan,Adult,2.33,3
339,Sam Poo Kong Temple,Budaya,Semarang,Perempuan,Adult,1.5,2
416,Keraton Surabaya,Budaya,Surabaya,Perempuan,Adult,4.6,5
433,Museum Mpu Tantular,Budaya,Surabaya,Perempuan,Adult,4.5,2
413,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,Perempuan,Adult,4.0,5
421,Museum Kesehatan Dr. Adhyatma,Budaya,Surabaya,Perempuan,Adult,4.0,4
415,Museum De Javasche Bank,Budaya,Surabaya,Perempuan,Adult,4.0,2
417,Klenteng Sanggar Agung,Budaya,Surabaya,Perempuan,Adult,4.0,1
426,Balai Kota Surabaya,Budaya,Surabaya,Perempuan,Adult,3.5,2
396,Monumen Kapal Selam,Budaya,Surabaya,Perempuan,Adult,3.33,3
422,Monumen Jalesveva Jayamahe,Budaya,Surabaya,Perempuan,Adult,3.25,4
427,Patung Buddha Empat Rupa,Budaya,Surabaya,Perempuan,Adult,3.17,6
414,Jembatan Merah,Budaya,Surabaya,Perempuan,Adult,3.0,4
409,Rumah Batik,Budaya,Surabaya,Perempuan,Adult,2.67,3
418,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,Perempuan,Adult,2.67,3
428,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,Perempuan,Adult,2.67,3
423,Patung Sura dan Buaya,Budaya,Surabaya,Perempuan,Adult,2.5,4
419,Monumen Tugu Pahlawan,Budaya,Surabaya,Perempuan,Adult,2.25,4
420,Surabaya Museum (Gedung Siola),Budaya,Surabaya,Perempuan,Adult,2.0,3
429,House of Sampoerna,Budaya,Surabaya,Perempuan,Adult,1.67,3
86,Keraton Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,4.0,3
171,Candi Ijo,Budaya,Yogyakarta,Perempuan,Adult,4.0,2
115,Monumen Sanapati,Budaya,Yogyakarta,Perempuan,Adult,3.75,4
99,Kampung Wisata Kadipaten,Budaya,Yogyakarta,Perempuan,Adult,3.67,3
179,Candi Ratu Boko,Budaya,Yogyakarta,Perempuan,Adult,3.67,3
107,Bangsal Pagelaran,Budaya,Yogyakarta,Perempuan,Adult,3.5,2
101,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,Perempuan,Adult,3.33,3
122,Watu Goyang,Budaya,Yogyakarta,Perempuan,Adult,3.33,3
88,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,3.0,3
97,Monumen Yogya Kembali,Budaya,Yogyakarta,Perempuan,Adult,3.0,3
100,Taman Budaya Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,3.0,3
118,Museum Sonobudoyo Unit I,Budaya,Yogyakarta,Perempuan,Adult,3.0,3
176,Museum Gunung Merapi,Budaya,Yogyakarta,Perempuan,Adult,3.0,3
147,Bentara Budaya Yogyakarta (BBY),Budaya,Yogyakarta,Perempuan,Adult,3.0,2
124,Kauman Pakualaman Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,3.0,1
105,Candi Donotirto,Budaya,Yogyakarta,Perempuan,Adult,2.67,3
113,Gedung Agung Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,2.67,3
162,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,Perempuan,Adult,2.67,3
193,Candi Sewu,Budaya,Yogyakarta,Perempuan,Adult,2.67,3
123,Kampung Wisata Rejowinangun,Budaya,Yogyakarta,Perempuan,Adult,2.5,2
175,Museum Ullen Sentalu,Budaya,Yogyakarta,Perempuan,Adult,2.5,2
102,Monumen Batik Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,2.4,5
125,Alun-alun Utara Keraton Yogyakarta,Budaya,Yogyakarta,Perempuan,Adult,2.2,5
89,De Mata Museum Jogja,Budaya,Yogyakarta,Perempuan,Adult,2.0,4
120,Bukit Panguk Kediwung,Budaya,Yogyakarta,Perempuan,Adult,2.0,4
150,Wisata Kraton Jogja,Budaya,Yogyakarta,Perempuan,Adult,2.0,2
170,Candi Borobudur,Budaya,Yogyakarta,Perempuan,Adult,2.0,2
104,Tebing Breksi,Budaya,Yogyakarta,Perempuan,Adult,2.0,1
121,Candi Prambanan,Budaya,Yogyakarta,Perempuan,Adult,1.5,2
119,Lava Bantal,Budaya,Yogyakarta,Perempuan,Adult,1.0,2
218,Kawah Putih,Cagar Alam,Bandung,Perempuan,Adult,4.67,3
316,Curug Malela,Cagar Alam,Bandung,Perempuan,Adult,4.5,2
263,Curug Batu Templek,Cagar Alam,Bandung,Perempuan,Adult,4.33,3
332,Rainbow Garden,Cagar Alam,Bandung,Perempuan,Adult,4.0,5
233,Gunung Papandayan,Cagar Alam,Bandung,Perempuan,Adult,4.0,2
304,Situ Cileunca,Cagar Alam,Bandung,Perempuan,Adult,4.0,1
318,Situ Patenggang,Cagar Alam,Bandung,Perempuan,Adult,4.0,1
300,Sanghyang Heuleut,Cagar Alam,Bandung,Perempuan,Adult,3.83,6
298,Gunung Lalakon,Cagar Alam,Bandung,Perempuan,Adult,3.75,4
322,Bukit Jamur,Cagar Alam,Bandung,Perempuan,Adult,3.75,4
232,Bukit Moko,Cagar Alam,Bandung,Perempuan,Adult,3.67,3
262,Wot Batu,Cagar Alam,Bandung,Perempuan,Adult,3.67,3
289,Curug Aseupan,Cagar Alam,Bandung,Perempuan,Adult,3.67,3
324,Happyfarm Ciwidey,Cagar Alam,Bandung,Perempuan,Adult,3.5,2
219,Tebing Karaton,Cagar Alam,Bandung,Perempuan,Adult,3.25,4
305,Sunrise Point Cukul,Cagar Alam,Bandung,Perempuan,Adult,3.25,4
261,Ciwangun Indah Camp Official,Cagar Alam,Bandung,Perempuan,Adult,3.0,4
246,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,Perempuan,Adult,3.0,3
274,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,Perempuan,Adult,3.0,3
317,Curug Cimahi,Cagar Alam,Bandung,Perempuan,Adult,3.0,3
242,Curug Dago,Cagar Alam,Bandung,Perempuan,Adult,3.0,2
273,Curug Bugbrug,Cagar Alam,Bandung,Perempuan,Adult,3.0,2
292,Curug Anom,Cagar Alam,Bandung,Perempuan,Adult,3.0,2
256,Wisata Batu Kuda,Cagar Alam,Bandung,Perempuan,Adult,3.0,1
308,Pemandian Air Panas Ciater,Cagar Alam,Bandung,Perempuan,Adult,3.0,1
309,Observatorium Bosscha,Cagar Alam,Bandung,Perempuan,Adult,3.0,1
215,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung,Perempuan,Adult,2.75,4
312,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,Perempuan,Adult,2.75,4
235,Gua Belanda,Cagar Alam,Bandung,Perempuan,Adult,2.67,3
239,Lembang Park & Zoo,Cagar Alam,Bandung,Perempuan,Adult,2.67,3
307,Perkebunan Teh Malabar,Cagar Alam,Bandung,Perempuan,Adult,2.5,4
311,The Lodge Maribaya,Cagar Alam,Bandung,Perempuan,Adult,2.5,4
270,Bukit Bintang,Cagar Alam,Bandung,Perempuan,Adult,2.5,2
275,Curug Cipanas,Cagar Alam,Bandung,Perempuan,Adult,2.5,2
301,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,Perempuan,Adult,2.5,2
269,Bumi Perkemahan Batu Kuda,Cagar Alam,Bandung,Perempuan,Adult,2.4,5
319,Kawah Rengganis Cibuni,Cagar Alam,Bandung,Perempuan,Adult,2.33,3
266,Caringin Tilu,Cagar Alam,Bandung,Perempuan,Adult,2.25,4
282,Curug Cilengkrang,Cagar Alam,Bandung,Perempuan,Adult,2.25,4
313,Taman Begonia,Cagar Alam,Bandung,Perempuan,Adult,2.0,5
217,Kebun Binatang Bandung,Cagar Alam,Bandung,Perempuan,Adult,2.0,3
297,Mountain View Golf Club,Cagar Alam,Bandung,Perempuan,Adult,2.0,3
306,Sungai Palayangan,Cagar Alam,Bandung,Perempuan,Adult,2.0,3
315,Curug Luhur Waterfall,Cagar Alam,Bandung,Perempuan,Adult,2.0,3
211,GunungTangkuban perahu,Cagar Alam,Bandung,Perempuan,Adult,2.0,2
326,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,Perempuan,Adult,2.0,2
310,Taman Bunga Cihideung,Cagar Alam,Bandung,Perempuan,Adult,2.0,1
314,Tafso Barn,Cagar Alam,Bandung,Perempuan,Adult,2.0,1
328,Gua Pawon,Cagar Alam,Bandung,Perempuan,Adult,2.0,1
323,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,Perempuan,Adult,1.67,3
238,Gunung Manglayang,Cagar Alam,Bandung,Perempuan,Adult,1.5,2
320,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,Perempuan,Adult,1.0,1
7,Kebun Binatang Ragunan,Cagar Alam,Jakarta,Perempuan,Adult,5.0,1
71,Cibubur Garden Diary (Cibugary),Cagar Alam,Jakarta,Perempuan,Adult,2.0,5
374,Hutan Pinus Kayon,Cagar Alam,Semarang,Perempuan,Adult,5.0,1
357,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,Perempuan,Adult,4.5,4
367,Wisata Lereng Kelir,Cagar Alam,Semarang,Perempuan,Adult,4.14,7
368,Kampoeng Rawa,Cagar Alam,Semarang,Perempuan,Adult,4.0,3
355,Umbul Sidomukti,Cagar Alam,Semarang,Perempuan,Adult,3.67,3
387,Obyek Wisata Goa Kreo,Cagar Alam,Semarang,Perempuan,Adult,3.5,2
341,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,Perempuan,Adult,3.33,3
379,Goa Rong,Cagar Alam,Semarang,Perempuan,Adult,3.33,3
371,Wisata Eling Bening,Cagar Alam,Semarang,Perempuan,Adult,3.25,4
359,Taman Bunga Celosia,Cagar Alam,Semarang,Perempuan,Adult,3.0,2
389,Brown Canyon,Cagar Alam,Semarang,Perempuan,Adult,2.8,5
360,Air Terjun Kali Pancur,Cagar Alam,Semarang,Perempuan,Adult,2.75,8
388,Watu Gunung Ungaran,Cagar Alam,Semarang,Perempuan,Adult,2.75,4
390,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,Perempuan,Adult,2.67,3
362,Danau Rawa Pening,Cagar Alam,Semarang,Perempuan,Adult,2.5,2
386,Air Terjun Semirang,Cagar Alam,Semarang,Perempuan,Adult,2.25,4
372,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,Perempuan,Adult,1.5,2
349,Wisata Mangrove Tapak,Cagar Alam,Semarang,Perempuan,Adult,1.0,1
392,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,Perempuan,Adult,5.0,1
406,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,Perempuan,Adult,3.2,5
408,Kebun Binatang Surabaya,Cagar Alam,Surabaya,Perempuan,Adult,3.0,2
393,Taman Harmoni Keputih,Cagar Alam,Surabaya,Perempuan,Adult,2.33,3
400,Hutan Bambu Keputih,Cagar Alam,Surabaya,Perempuan,Adult,1.67,3
146,Bukit Wisata Pulepayung,Cagar Alam,Yogyakarta,Perempuan,Adult,5.0,2
131,Watu Lumbung,Cagar Alam,Yogyakarta,Perempuan,Adult,5.0,1
166,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,Perempuan,Adult,4.5,2
132,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,Perempuan,Adult,4.33,3
143,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,Perempuan,Adult,4.0,1
161,"Bukit Paralayang, Watugupit",Cagar Alam,Yogyakarta,Perempuan,Adult,4.0,1
178,Goa Pindul,Cagar Alam,Yogyakarta,Perempuan,Adult,3.67,3
164,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,Perempuan,Adult,3.5,4
169,Puncak Segoro,Cagar Alam,Yogyakarta,Perempuan,Adult,3.5,4
149,Goa Cerme,Cagar Alam,Yogyakarta,Perempuan,Adult,3.2,5
141,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,Perempuan,Adult,3.0,4
148,Goa Rancang Kencono,Cagar Alam,Yogyakarta,Perempuan,Adult,3.0,3
159,Hutan Pinus Asri,Cagar Alam,Yogyakarta,Perempuan,Adult,3.0,3
208,Taman Sungai Mudal,Cagar Alam,Yogyakarta,Perempuan,Adult,3.0,3
93,Gembira Loka Zoo,Cagar Alam,Yogyakarta,Perempuan,Adult,2.88,8
167,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,Perempuan,Adult,2.75,4
142,Ledok Sambi,Cagar Alam,Yogyakarta,Perempuan,Adult,2.5,2
163,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,Perempuan,Adult,2.5,2
192,Air Terjun Sri Gethuk,Cagar Alam,Yogyakarta,Perempuan,Adult,2.25,4
144,Goa Jomblang,Cagar Alam,Yogyakarta,Perempuan,Adult,2.0,5
206,Wisata Kaliurang,Cagar Alam,Yogyakarta,Perempuan,Adult,2.0,2
80,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,4.5,2
68,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,3.0,1
84,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,3.0,1
26,Pecinan Glodok,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,2.67,3
35,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,2.67,3
34,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,2.5,2
15,Pasar Seni,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,2.0,2
29,Wisata Kuliner Pecenongan,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,1.89,9
81,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,1.0,4
25,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,Perempuan,Adult,1.0,2
402,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,Perempuan,Adult,2.8,5
135,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,Perempuan,Adult,3.0,4
160,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,Perempuan,Adult,3.0,1
174,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,Perempuan,Adult,1.83,6
253,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,Perempuan,Adult,5.0,2
321,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,Perempuan,Adult,5.0,2
227,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,Perempuan,Adult,4.5,2
236,Taman Balai Kota Bandung,Taman Hiburan,Bandung,Perempuan,Adult,4.5,2
214,Trans Studio Bandung,Taman Hiburan,Bandung,Perempuan,Adult,4.33,3
334,Chingu Cafe Little Seoul,Taman Hiburan,Bandung,Perempuan,Adult,4.2,5
224,Dago Dreampark,Taman Hiburan,Bandung,Perempuan,Adult,4.0,2
229,Rabbit Town,Taman Hiburan,Bandung,Perempuan,Adult,4.0,2
231,The Great Asia Africa,Taman Hiburan,Bandung,Perempuan,Adult,4.0,2
333,Kota Mini,Taman Hiburan,Bandung,Perempuan,Adult,4.0,2
327,Taman Miniatur Kereta Api,Taman Hiburan,Bandung,Perempuan,Adult,4.0,1
254,Teras Cikapundung BBWS,Taman Hiburan,Bandung,Perempuan,Adult,3.8,5
291,Water Park Bandung Indah,Taman Hiburan,Bandung,Perempuan,Adult,3.67,3
216,Farm House Susu Lembang,Taman Hiburan,Bandung,Perempuan,Adult,3.6,5
296,Batununggal Indah Club,Taman Hiburan,Bandung,Perempuan,Adult,3.5,4
277,Peta Park,Taman Hiburan,Bandung,Perempuan,Adult,3.5,2
283,Jembatan Pasupati,Taman Hiburan,Bandung,Perempuan,Adult,3.5,2
251,Taman Lansia,Taman Hiburan,Bandung,Perempuan,Adult,3.33,3
252,Kampoeng Tulip,Taman Hiburan,Bandung,Perempuan,Adult,3.0,5
230,Stone Garden Citatah,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
237,Panghegar Waterboom Bandung,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
241,Lawangwangi Creative Space,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
244,Kampung Batu Malakasari,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
248,NuArt Sculpture Park,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
250,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,Perempuan,Adult,3.0,4
249,Upside Down World Bandung,Taman Hiburan,Bandung,Perempuan,Adult,3.0,1
268,Sudut Pandang Bandung,Taman Hiburan,Bandung,Perempuan,Adult,2.8,5
276,Taman Jomblo,Taman Hiburan,Bandung,Perempuan,Adult,2.8,5
225,Orchid Forest Cikole,Taman Hiburan,Bandung,Perempuan,Adult,2.75,4
247,Kiara Artha Park,Taman Hiburan,Bandung,Perempuan,Adult,2.67,3
281,Tektona Waterpark,Taman Hiburan,Bandung,Perempuan,Adult,2.67,3
220,Dusun Bambu,Taman Hiburan,Bandung,Perempuan,Adult,2.57,7
293,Taman Badak,Taman Hiburan,Bandung,Perempuan,Adult,2.33,3
226,Kawasan Punclut,Taman Hiburan,Bandung,Perempuan,Adult,2.0,3
271,Taman Vanda,Taman Hiburan,Bandung,Perempuan,Adult,2.0,1
240,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,Perempuan,Adult,1.75,4
245,Jendela Alam,Taman Hiburan,Bandung,Perempuan,Adult,1.0,1
28,Wisata Agro Edukatif Istana Susu Cibugary,Taman Hiburan,Jakarta,Perempuan,Adult,5.0,3
83,Alive Museum Ancol,Taman Hiburan,Jakarta,Perempuan,Adult,5.0,1
47,Taman Situ Lembang,Taman Hiburan,Jakarta,Perempuan,Adult,4.33,3
27,Sea World,Taman Hiburan,Jakarta,Perempuan,Adult,4.0,3
51,Jakarta Planetarium,Taman Hiburan,Jakarta,Perempuan,Adult,4.0,2
79,Taman Spathodea,Taman Hiburan,Jakarta,Perempuan,Adult,4.0,2
6,Taman Impian Jaya Ancol,Taman Hiburan,Jakarta,Perempuan,Adult,3.75,4
3,Dunia Fantasi,Taman Hiburan,Jakarta,Perempuan,Adult,3.6,5
5,Atlantis Water Adventure,Taman Hiburan,Jakarta,Perempuan,Adult,3.5,8
78,Hutan Kota Srengseng,Taman Hiburan,Jakarta,Perempuan,Adult,3.5,4
36,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,Perempuan,Adult,3.33,9
54,Taman Agrowisata Cilangkap,Taman Hiburan,Jakarta,Perempuan,Adult,3.0,4
33,Taman Suropati,Taman Hiburan,Jakarta,Perempuan,Adult,3.0,2
72,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,Jakarta,Perempuan,Adult,3.0,2
75,SnowBay Waterpark,Taman Hiburan,Jakarta,Perempuan,Adult,3.0,1
76,Taman Cattleya,Taman Hiburan,Jakarta,Perempuan,Adult,2.75,4
37,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,Perempuan,Adult,2.67,3
45,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,Perempuan,Adult,2.6,5
77,Taman Hutan Tebet,Taman Hiburan,Jakarta,Perempuan,Adult,2.33,3
30,Taman Menteng,Taman Hiburan,Jakarta,Perempuan,Adult,2.0,1
43,The Escape Hunt,Taman Hiburan,Jakarta,Perempuan,Adult,1.5,4
